review,rating,date,bank,source,sentiment_label,sentiment_score,identified_theme
Love it,5,2023-08-09,Dashen,Google Play,positive,0.5,Other
Good App.,5,2023-08-09,Dashen,Google Play,positive,0.7,Other
Good,5,2023-08-05,Dashen,Google Play,positive,0.7,Other
Its good,5,2023-08-05,Dashen,Google Play,positive,0.7,Other
Simplify.,5,2023-08-01,Dashen,Google Play,neutral,0.0,Other
Amazing,5,2023-08-01,Dashen,Google Play,positive,0.6000000000000001,Other
"Abel Balcha, and Abel Solomon, sad to say what is annoying is to read your comment about password. Your comments on password tell your limited knowledge about digital security. Both comments goes against strong security policies; It is meant to protect your assets. Don't be careless on it. Reconsider your review. In a way you are telling how secure this app is. I hope Dashen will respond to disqualify your review points. It is just not fair.",4,2023-07-30,Dashen,Google Play,negative,-0.17351190476190476,Other
good👍,4,2023-07-28,Dashen,Google Play,neutral,0.0,Other
Best,5,2023-07-27,Dashen,Google Play,positive,1.0,Other
good app,5,2023-07-27,Dashen,Google Play,positive,0.7,Other
"I really enjoy this app because by doing anything it could remind me and saying you logged in with this app, if is not you contact this number.. So I like it",5,2023-07-23,Dashen,Google Play,positive,0.4,Other
Tell 6836,1,2023-07-22,Dashen,Google Play,neutral,0.0,Other
"The login should be auto filled,",3,2023-07-20,Dashen,Google Play,positive,0.4,Other
Good,5,2023-07-20,Dashen,Google Play,positive,0.7,Other
የአንድ ጊዜ ምስጥር ቁጥር ቶሎ አይመጣም ብዙ ሰዓት ያስጠብቃል ማሻሻያ ይደረግ,2,2023-07-20,Dashen,Google Play,neutral,0.0,Other
Good,5,2023-07-20,Dashen,Google Play,positive,0.7,Other
Good app,4,2023-07-18,Dashen,Google Play,positive,0.7,Other
Used balance check app,5,2023-07-14,Dashen,Google Play,neutral,0.0,Other
Nice so perfect,5,2023-07-06,Dashen,Google Play,positive,0.8,Other
It is easy to use,5,2023-07-04,Dashen,Google Play,positive,0.43333333333333335,Other
This appi is 👍Good,3,2023-06-09,Dashen,Google Play,neutral,0.0,Other
ጥሩ ነው ግን chrom ላይ password save አድርጎ ያቆያል,5,2023-06-09,Dashen,Google Play,neutral,0.0,Other
Thankz,3,2023-06-08,Dashen,Google Play,neutral,0.0,Other
Why should change password it's not good if ur client forget password it can be exhausted for client,2,2023-06-08,Dashen,Google Play,negative,-0.375,Other
OTP not send on time while processing any transactions by this app.,4,2023-06-07,Dashen,Google Play,neutral,0.0,Other
Good app,5,2023-06-06,Dashen,Google Play,positive,0.7,Other
"It is simple to use, one annoying thing is, it demands you to change passward frequently and then, when we get confused which passward we used last time, it locks you out, if you put wrong passward and then tells to go to your bank, which may be miles away. Please make the frequency of passward change less frequent.",2,2023-06-06,Dashen,Google Play,negative,-0.20833333333333334,Other
good upp,1,2023-06-06,Dashen,Google Play,positive,0.7,Other
best,5,2023-06-05,Dashen,Google Play,positive,1.0,Other
Five star,5,2023-05-26,Dashen,Google Play,neutral,0.0,Other
It's amazing app use it!,5,2023-05-21,Dashen,Google Play,positive,0.7500000000000001,Other
"I really enjoy using the amole app simple and easy. I hope the developers add card management services like change your pin, disable card and so on other than that I enjoy using amole it's great 👍",5,2023-05-16,Dashen,Google Play,positive,0.3180555555555556,Other
I can't update amole lite and when I try to use the old version it can't log on to my account.,3,2023-05-13,Dashen,Google Play,positive,0.1,Other
It's good and easy to user from any branch. I say Continue ahead,5,2023-05-10,Dashen,Google Play,positive,0.5666666666666667,Other
Good app,5,2023-05-06,Dashen,Google Play,positive,0.7,Other
ፈጣን እና ምርጥ ባንክ ነው mobile banking ደሞ በታም ኣሪፍ አና ተሎ የሚደርስ ከሌላ bank የተለየ ነው ቀጥሉበት ፡፡ እናመሰግናለን,5,2023-05-05,Dashen,Google Play,neutral,0.0,Other
Best,5,2023-05-04,Dashen,Google Play,positive,1.0,Other
Best app,5,2023-04-28,Dashen,Google Play,positive,1.0,Other
This app is not expected from a bank that says they are pioneer in adapting technology.its user interface is worst than other bank its not intuitive at all .it needs lots of work,3,2023-04-28,Dashen,Google Play,negative,-0.35833333333333334,Other
Good,5,2023-04-18,Dashen,Google Play,positive,0.7,Other
best,5,2023-04-13,Dashen,Google Play,positive,1.0,Other
Best Application,5,2023-04-08,Dashen,Google Play,positive,1.0,Other
Ok,5,2023-04-01,Dashen,Google Play,positive,0.5,Other
ለ ንግድ ስራ yamehon 6 war yamemalsew tenshe bedr eflgalhu,4,2023-03-29,Dashen,Google Play,neutral,0.0,Other
It`s good.but the transaction fee to other bank is too much,3,2023-03-28,Dashen,Google Play,positive,0.037500000000000006,Other
Best,5,2023-03-27,Dashen,Google Play,positive,1.0,Other
Gaariidha!!!,5,2023-03-26,Dashen,Google Play,neutral,0.0,Other
Good app it is useful for business activities .,5,2023-03-25,Dashen,Google Play,positive,0.5,Other
Good app,5,2023-03-25,Dashen,Google Play,positive,0.7,Other
Like,5,2023-03-24,Dashen,Google Play,neutral,0.0,Other
Nice app,4,2023-03-22,Dashen,Google Play,positive,0.6,Other
Account is locked out without any wrong password retries 3 times. Sending OTP is unnecessary because it has its own username and password.we can not make transfer without having SIM card on hands.if it require SIM card why we not use USSD no need of app instead .it makes discomfort for using,3,2023-03-20,Dashen,Google Play,negative,-0.10000000000000002,Other
Good and reliable service,5,2023-03-19,Dashen,Google Play,positive,0.7,Other
"Best app I have ever seen woderfull, always one step ahead.",5,2023-03-19,Dashen,Google Play,positive,1.0,Other
Good apps,5,2023-03-19,Dashen,Google Play,positive,0.7,Other
Good application for people needs,5,2023-03-18,Dashen,Google Play,positive,0.7,Other
What the hell are you doing. How can you release an app update and completely ruin everything. I can even login to begin with. You took it from a 5 to a 1.,1,2023-03-18,Dashen,Google Play,positive,0.1,Other
